text,polarity
رائع جدا جدا انصح به لصديق,-1
الميزان اشتغل شوية وبعدين خرب ولم يعمل مرة اخرى حتى تاريخه والبطارية تنتهى بسرعه جدا,-1
سهله الاستخدام والاستعمال,1
منتج رائعه جدا و حجمها كبير ( liter 1) و لم يكن هناك تأخير في إيصال الطلبية و تعامل رائع أيضا,1
ممتازة جدا للتنظيم,1
"الممسحة ممتازة, والسعر معقول, فترة التوصيل 3 أيام",1
Nice  Chinese idea nice price,1
المفصلات المستخدمه ضعيفه و غير متماثله الشكل,-1
منظم لادوات التنظيف,1
صغيرة تكفي لقطعه واحده لذلك تحتاج لشراء كميه اكثر,0
- جيدة جدا و مريحة من ناحية التركيب الفك والضخ وتصلح حتى للرحلات وتغنيك عن قلب الجالون كل مرة,1
البالستيك المصنوعة منه هش جدا مع حاجة المستخدم لاستخدام الضغط اثناء العمل عليها,-1
سىئ جدا اشتريت جهازين ولاهي شغاله الرجاء الأمانه والمصداقيه في صلاحيتها,-1
- إيجابيات و سلبيات فرشاة تنظيف الغبار الاليكتروستاتيكية,-1
ان شاء الله يتم تقييم السلعه عند وصولها لكن لی ف المبخره لو يكون فيها الوان,1
سعر البضاعه مقارنه بالفكره ممتاز جداً,1
.جيده,1
راائعه,1
ساعة سيئة جداً ولا يأتي معها كتيب للتركيب حيث جودتها سيئه للغاية .......................................,-1
السلعة جميله وانصح ان تشتروها,1
بصراحة رائعة و ممتازة و سهلة الاستخدام و ممكن الابداع فيها بعدة طرق خصوصا في غرف النوم و للمسارح و الاماكن المظلمة,1
تشكيله من احدث موضات الساعات,0
ممتازة جداً ولها منظر جميل بعد لصقها على الحائط,1
جميله اضفت جو رائع و مختلف للمكان فكره جميله و مبدعه,1
سلعه حلووه ومافيها اي اضرار من الشحن,1
ممتازة ورائعة,1
ياليت كمان تكون هناك افكار كثيرة تختار منها,1
السلعة جيدة و تفيد فعلا في التقليل بشكل كبير من نسبة دخول الحشرات و الغبار و الأتربة,0
- إيجابيات و سلبيات حامل أجهزة التحكم عن بعد TK 4558A-1,1
سماعه متناغمه وتتميز بصوتهاالرائع على السماعه المذهله   في سماعه البيتس المذهله,1
ماركة معروفة وسعر مناسب,1
رائعة جدا  والتعامل مع خدمة الزبائن راق جدا جدا,1
السلعة ممتازة جدا موفقين وانصح بشرائها وتجربتها ومن بعد ذلك يمكنم التقيم لهذه السلعة وجربوها ما راح تندمون,1
تم طلبه لزوجتي لعدم وجوده في الكثير من الصيدليات وعند وجوده سعره يكون ضعف الموجود في الموقع .,1
شكله جميل جداً ، وبما اني اول واحد يقيم ، اتمنى انه يجيني هديه ، وشكراً ..,1
ليست جيده وكبيره جداااجدااامو وسيع شكله كبير يعني ينحط زينه..,-1
منتج رائع وانصح بشرائه,1
لانصح بة,-1
شكرلكم,-1
رائعة أصلية 100%,1
ممتااااااازه وثاااابته و احلى مييزه فيهااااا انها ضد الماء الوانها جدا غامق مرااااااااااا حبيتها ولم أندم ابدا على شرائها,1
سلعه جميله اللون والجوده,1
- إيجابيات و سلبيات Maybelline Eyestudio Lasting Drama Gel Eyeliner Black G  سلعة جيدة وصلت بحاله جيدة كما معلن عنها وبنفس المواصفات,1
خفيف عالبشرة ولطيف جدا عليها ويعمل على تفتيحها بشكل جميل,1
سلعه جميله جدا شكلها انيق,1
السلعة صراحة عجبتنا و اشترينا منها 5 -,1
ثباته رائع على الشفاه وهو ضد الماء,1
ممتازه نوع ما,-1
العلبه مفتوحه وغير مغلفه وعليها اثار خدوش كانها مستخدمه من قبل او موضوعه للعرض,-1
منتج رائع للبشره وناسبني جدا..والنتيجه كانت مرضيه وكريم الاساس صار معاه احلى وثابت اكثر,1
ممتاز بائع جاد انصح التعامل معه,1
سلعة جيدة وموفقة,1
جيده جدا و يميزها الجوده العاليه لكن حجمها صغير نسبيا وهذا لا يعيبها وانصح بها كهديه لحبيبتك ايا كانت.,1
حلو ،,-1
انصح به,1
Very nice,1
"The gel came in dry and very hard to use, maybe because it was stored in bad conditions. I wont recommend this product at all.",-1
مممممممممممممممممممممممممتازه جدااا ثاااابت يرررررطب بعمممق ويدووم طويلااا  وكما هوو مطلوب  انصح فيه,1
جوده المنتج رائعه الاوان جميله جدا جدا   ومواكبه للموضه والوانها كثيره,1
ممتاز شكرا للبائع وشكرا لـ ( سوق كوم ),1
كإستخدام و كقطعه فنيه فهيه جميله جدا وتضفي رونقا خاصا للغرفه كتحفه فنيه غالية القيمه أنصح الجميع باقتنائها,1
اللون راائع وثااابت ويروطب ويدوووم طووويلا  وكما هوو مطلووووب كان هناك تاخير بسيط انصح بشراءه وتعامل ممتاااااااااز,1
رااااااااااائعه وشكلها جمييييل الماسكارا والرموش والفرشه وقلم الكحل وأيضا الشاااااادو ممتاز انصح بيها,1
جميله لكن احدى العبوات ليست ممتلئة  كالاخرى,0
رائع شكرا,1
شكراً على هذه السلعه الجيدة,1
رااااااااااااااائعه ودرجة الوانها أجمل من الصوره  انصح الكل انو مايتردد يشتريها فوراااااا المسكارا والرموش والشادو وأيضا فرشة الشادو جودتها ممتازه,1
its too small,-1
"السلعه ما شاء الله تبارك الرحمن اﻷصليه وكانت بعلبة هدايا جدا"" مرتبه ومغلفه بشكل حلو",1
الوان جميلة بلمعة خفيفة مناسبه جدا  سأشتري المزيد منها لأهديها لأقاربييييييييييييييييييي و صديقاتييييييييي,1
عملية وجيدة جدا وسعدت بالتعامل معكم,1
حلوه وتناسب الكل,1
١- التغليف المحكم للسلعه,1
سلعة جميلة ورائعة..,1
انصح فيه جدا الوانه روعه وثابته,1
جزاك الله خير وسعدت بالتعامل معاك,1
سريع في الشحن والتوصيل,1
مجموعة رائعة بألوان مختلفه جميله,1
جميلة جدا وتعطي تغطية جيدة للبشرة ولها جودة عالية ايضا اشكر موقع سوق على توفيرها لنا اتمنى تجربتها من قبل الاخرين,0
سهلة الاستخدام جدا. و نوعيتها ممتازه. و اللون طبيعي جدا مع لون البشره لا يظهر أي اختلاف في اللون حتى لو لم أستخدم كريم أساس حيث بامكاني استخدامها يوميا ولا يتوجب علي وضع مكياج او كريم اساس معها.,1
منتج مره حلو وانصح الكل فيه,1
المنتج جميل ولاكن يحتاج جليبريك,1
صناعة سامسونج,1
الفلاش ممتاز من كل النواحي ما عدا أنه لا يدعم USB 3 لهذا فالنقل نوعا ما بطيء.,1
ممتازة جدا والأهم سعره المناسب,1
السلعه سيئه من وجهة نظري وليس لها أي فائده,-1
سلعة ممتازة انصح الجميع بشرائها ..,1
السلعة ممتازة ونتمنى سرعة وصولها في المستقبل,1
هل تدعم اللغة العربية وهل الكيبورد يدعم اللغه العربيه,1
حرام ادفع فيها لو ريال واحد انصح بعدم شراء السلعه لانها فاشلة جدااا,-1
